,x_lon,y_lat,year,country,HaulNumber,doty,trawl_depth,trawl_dur,trawl_net,time_minutes,ntd,depth,dts,dto,dfb,transparency,bottom_oxygen,salinity,temperature,126417,126425,126505,126436,126507,127214,126438,126426,125999,126822,127141,126736,127139,126868,127385,127082,127219,127023,126756,127143,127186,127123,150637,127203,126375,101172,126964,126421,126892,127393,126752,126484,127149,126450,126986,254529,154675,127190,127187,105923,127137,126281,126916,126437,151308
1495,17.6058,58.4438,2019,SE,16,286,33.0,30,17.0,342,0,83.0,27.080806367822827,855.7524583906434,50.0,9.224601745605469,81.50126647949219,6.99,6.54,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,18.3272,58.3615,2019,SE,18,286,27.0,60,14.0,731,1,147.0,50.56315034682402,866.26863572937,120.0,9.395636558532717,73.23657989501953,7.0,7.66,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,18.4895,58.5972,2019,SE,19,286,24.0,51,15.0,1015,-1,183.0,36.26969087773314,893.6664205194221,159.0,9.264327049255373,76.4982681274414,6.73,9.89,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,14.711,55.7472,2019,SE,2,283,26.0,30,14.0,151,-1,52.0,27.81752368993125,487.5040793318644,26.0,9.38101291656494,339.4494934082031,7.79,9.37,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,18.6213,58.8543,2019,SE,20,286,20.0,38,14.0,1338,-1,78.0,12.643260604353465,921.7699774778024,58.0,9.035301208496094,138.4669952392578,6.47,10.09,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,19.2008,58.7555,2019,SE,21,287,27.0,50,13.0,243,-1,144.0,40.78299227606785,932.023939309329,117.0,9.126405715942385,84.7729263305664,6.8,8.38,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,19.24,59.0668,2019,SE,22,287,70.0,73,12.0,488,1,87.0,26.753325180219623,960.8641038182496,17.0,9.018555641174316,101.1533660888672,9.13,4.82,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,19.7533,59.0953,2019,SE,23,287,23.0,56,13.0,928,0,78.0,41.68365573329368,983.4137723761844,55.0,8.982882499694824,93.91375732421876,6.5,11.14,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,20.149,58.9388,2019,SE,24,287,25.0,34,15.0,1201,-1,145.0,69.08879076181536,982.359583589914,120.0,9.1375093460083,80.85706329345703,6.8,8.81,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,20.382,58.6058,2019,SE,25,288,25.0,45,14.0,154,-1,134.0,67.58946870889565,965.130315045306,109.0,9.123113632202148,82.39234161376953,6.79,9.77,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,19.8107,58.6388,2019,SE,26,288,25.0,45,12.0,382,1,150.0,42.187873973171165,944.0611321082316,125.0,9.07302474975586,86.8405532836914,6.8,9.15,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,19.5422,58.3518,2019,SE,27,288,27.0,30,10.0,777,1,101.0,13.648891385397006,909.5736165090487,74.0,9.203938484191896,110.9980239868164,6.96,7.75,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,19.4065,58.09,2019,SE,28,288,25.0,27,15.0,1119,-1,67.0,13.010320294127524,886.0454885506683,42.0,9.209311485290527,255.56549072265625,6.96,8.09,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1508,19.3983,57.8175,2019,SE,30,289,27.0,60,10.0,67,-1,47.0,15.627526504430978,862.1553469732646,20.0,9.129611015319824,341.1311340332031,6.91,10.53,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,19.469,57.6322,2019,SE,31,289,17.0,60,12.0,324,0,93.0,30.583060325868225,850.3542540470039,76.0,9.23623275756836,103.37159729003906,6.74,12.39,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,19.659,57.389,2019,SE,32,289,30.0,30,15.0,637,1,66.0,41.30867963022191,843.1412943084254,36.0,9.33266258239746,106.6361312866211,7.24,6.42,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,19.7925,57.1947,2019,SE,33,289,40.0,80,13.0,894,0,217.0,55.92968605796209,840.0380745504976,177.0,9.39612102508545,48.11322784423828,7.4,4.99,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,18.8718,57.195,2019,SE,34,289,25.0,31,14.0,1281,-1,51.0,11.387825556004906,791.9989255322453,26.0,9.376553535461426,357.83660888671875,7.2,8.08,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,18.7723,56.9067,2019,SE,35,290,27.0,30,15.0,88,-1,56.0,25.388682092206302,769.1477389520657,29.0,9.559954643249512,320.9832763671875,7.28,7.46,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1514,18.8198,56.6145,2019,SE,36,290,40.0,60,15.0,321,0,67.0,47.92842827245391,757.4307308527328,27.0,9.460017204284668,286.2107849121094,7.72,5.11,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1515,17.8658,57.0525,2019,SE,37,290,26.0,45,13.0,734,1,84.0,21.18819369909524,733.8887111500859,58.0,9.311416625976562,95.67616271972656,7.26,6.64,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,17.6948,56.7877,2019,SE,38,290,30.0,34,13.0,977,0,82.0,29.797211338051657,706.94424385429,52.0,9.335251808166504,76.36909484863281,7.38,6.15,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1517,17.2856,56.7892,2019,SE,39,290,20.0,29,13.0,1208,-1,94.0,26.96098882946087,688.6836126376696,74.0,9.437662124633787,66.74996185302734,6.93,10.24,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,15.803,55.7955,2019,SE,4,283,27.0,64,12.0,628,1,55.0,24.11163927368434,548.2518302373213,28.0,9.35300636291504,303.56671142578125,7.47,9.38,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1519,16.8847,56.6348,2019,SE,40,290,22.0,37,13.0,1420,-1,57.0,10.237136170058305,657.816458654329,35.0,9.399602890014648,223.50271606445312,7.03,9.91,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,17.176,56.4228,2019,SE,41,291,22.0,30,11.0,196,-1,45.0,34.93752018655508,656.7463162733216,23.0,9.446972846984863,290.6323547363281,7.02,11.05,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1521,17.6778,56.1168,2019,SE,42,291,40.0,45,14.0,508,1,61.0,74.07732308813453,670.8541630923365,21.0,9.385022163391112,272.098876953125,7.9,6.2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,18.4312,56.32,2019,SE,43,291,38.0,48,15.0,868,1,46.0,66.43501567866302,722.413063180986,8.0,9.35654640197754,358.68359375,7.78,5.96,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,18.4712,56.0933,2019,SE,44,291,25.0,58,12.0,1190,-1,104.0,92.48517022501277,718.2701642832233,79.0,9.544824600219728,112.88587188720705,7.15,10.73,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,17.8807,55.9407,2019,SE,45,292,27.0,45,12.0,314,0,58.0,93.30098557561996,678.43812673688,31.0,9.42494010925293,248.3178253173828,7.27,9.75,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,17.2393,55.895,2019,SE,46,292,30.0,32,14.0,728,1,42.0,60.60494143105283,638.4545569950029,12.0,9.34373664855957,365.1963806152344,7.43,8.39,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,16.6725,55.7143,2019,SE,47,292,40.0,93,13.0,990,0,55.0,56.71834833712819,598.1015342139696,15.0,9.410711288452148,294.0150146484375,7.97,8.38,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,15.842,55.5962,2019,SE,48,292,40.0,82,11.0,1342,-1,74.0,46.44957432090167,544.2110314806735,34.0,9.31635856628418,186.2675323486328,9.05,8.59,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,15.5898,55.1237,2019,SE,49,293,29.0,45,10.0,300,0,80.0,28.620491145595253,530.0289153666694,51.0,9.262107849121094,198.00997924804688,8.01,11.11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,16.2442,55.7988,2019,SE,5,283,42.0,30,13.0,854,1,59.0,36.98541749838069,574.4266846437905,17.0,9.336503028869627,277.4034423828125,9.35,7.2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,15.2725,55.3255,2019,SE,50,293,40.0,104,12.0,564,1,94.0,22.024651864424463,507.1592578892465,54.0,9.318133354187012,195.0905303955078,10.31,8.95,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,14.899,55.6195,2019,SE,51,293,38.0,30,12.0,988,0,77.0,34.58910465599477,488.0694103718157,39.0,9.326032638549805,227.6446685791016,8.87,8.32,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,16.5585,56.1254,2019,SE,6,283,30.0,27,10.0,1165,-1,49.0,12.413674292246768,606.6430321782079,19.0,9.577868461608888,318.2643127441406,7.46,7.71,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1533,16.7918,56.4428,2019,SE,7,283,20.0,24,16.0,1424,-1,61.0,11.607031489116842,639.1015021713303,41.0,9.552979469299316,216.12432861328125,7.09,10.15,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,17.5333,57.091,2019,SE,8,284,32.0,45,14.0,460,1,100.0,29.95531877220233,722.2836367429271,68.0,9.282086372375488,76.71408081054688,7.35,6.13,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,21.65195,58.06805,2019,EE,1,294,20.0,15,20.0,350,0,43.0,22.60387834262133,984.2589612790404,23.0,8.830554008483887,312.9438171386719,6.8,13.67,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,22.05111,59.16889,2019,EE,10,297,65.0,30,20.0,505,1,105.0,25.970311905876077,1080.1873246703087,40.0,8.897246360778809,85.50633239746094,9.02,5.13,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,22.51861,59.23583,2019,EE,11,297,62.5,15,20.0,730,1,95.0,17.347215144561606,1106.6181808729975,32.5,8.78428840637207,97.30062103271484,8.91,5.1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,26.98361,59.56861,2019,EE,12,298,25.0,15,20.0,450,1,47.0,12.670603763183747,1360.4115343943192,22.0,8.209142684936523,175.41258239746094,4.91,11.82,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,27.26833,59.55083,2019,EE,13,298,22.0,15,20.0,585,1,43.0,12.049520445200226,1377.0566704479916,21.0,8.207228660583496,208.4253845214844,4.67,12.34,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,26.3,59.75,2019,EE,14,300,45.0,10,20.0,375,0,81.0,18.561352187366023,1321.5237689122823,36.0,8.165833473205566,124.92487335205078,6.48,5.85,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,25.91722,59.75056,2019,EE,15,300,41.0,10,20.0,505,1,79.0,13.505248997326287,1301.0581561585504,38.0,8.245676040649414,121.23544311523438,6.2,8.0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,25.38445,59.73555,2019,EE,16,300,44.5,20,20.0,665,1,89.0,12.64744582545074,1272.3207811837665,44.5,8.447844505310059,93.57416534423828,6.9,4.93,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,24.53444,59.70222,2019,EE,17,301,40.0,10,20.0,350,0,87.0,11.16199019959461,1228.9052622497836,47.0,8.675482749938965,109.24720764160156,6.35,9.14,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,24.31778,59.5675,2019,EE,18,301,51.0,10,20.0,475,1,80.0,10.32965206567378,1210.5470955020182,29.0,8.695740699768066,106.41938018798828,7.02,6.74,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,24.15,59.46889,2019,EE,19,301,40.0,5,20.0,575,1,64.0,7.935934212810941,1197.846092389531,24.0,8.7093505859375,98.74481201171876,6.5,9.92,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,20.45083,58.06861,2019,EE,2,294,42.5,30,20.0,565,1,98.0,65.75541366049892,925.6848457478364,55.5,9.23180103302002,114.98383331298828,7.69,4.78,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,23.86722,59.46917,2019,EE,20,301,60.0,5,20.0,675,1,89.0,13.908978442637997,1183.1754825946527,29.0,8.730926513671875,83.35186004638672,7.71,5.54,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,23.26861,59.35083,2019,EE,21,301,48.5,5,20.0,870,0,102.0,8.646379702063006,1146.9427885954988,53.5,8.705501556396484,79.65747833251953,7.34,5.63,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,20.45028,58.28444,2019,EE,3,294,35.0,30,20.0,840,1,139.0,66.72670198077334,943.482020722365,104.0,9.215354919433594,97.0565414428711,7.18,6.59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,21.20222,58.38528,2019,EE,4,295,65.0,30,20.0,370,0,90.0,33.386120111787186,983.6531899586126,25.0,9.012112617492676,122.75296783447266,8.98,5.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,21.25222,58.63361,2019,EE,5,295,60.0,30,20.0,605,1,83.0,37.33070796482787,1006.112776740763,23.0,8.957514762878418,127.56432342529295,8.22,4.64,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,22.0675,58.63334,2019,EE,6,296,17.5,15,20.0,330,0,35.0,13.400584647734506,1039.796362887742,17.5,8.635969161987305,350.2947998046875,6.64,13.51,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,21.7,58.85167,2019,EE,7,296,35.0,10,20.0,585,1,58.0,22.14712763978426,1041.8136763204002,23.0,8.8441801071167,217.99078369140625,6.85,9.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,21.28361,59.01722,2019,EE,8,296,65.0,30,20.0,820,1,119.0,44.92005930842583,1035.2360743379393,54.0,8.998664855957031,87.8049087524414,9.57,5.19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,21.68556,59.26667,2019,EE,9,297,62.5,30,20.0,335,0,107.0,41.776712151339424,1072.8843249374468,44.5,8.961089134216309,83.22354125976562,9.32,4.94,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,10.1678,54.6683,2019,DE,1,275,13.0,30,7.5,1066,0,21.0,8.845248441588621,419.0214071748581,8.0,12.0411376953125,311.61688232421875,21.49,13.8,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,10.1657,54.7762,2019,DE,2,275,16.5,30,7.5,1193,-1,25.0,12.800596403585962,410.476849758563,8.5,12.021491050720217,301.62890625,23.0,13.91,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,10.0452,55.6655,2019,DE,3,276,15.0,30,6.8,1026,0,20.0,3.78950240997796,303.6027652896306,5.0,11.6964111328125,306.5261535644531,26.03,14.24,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,10.4797,55.7788,2019,DE,4,276,18.0,30,6.8,1231,-1,32.0,3.261569836547084,278.5419600864133,14.0,11.732906341552734,283.2508850097656,27.68,14.11,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,10.6555,56.046,2019,DE,5,276,10.5,30,7.0,1438,-1,25.0,8.535453877646091,246.6938291679176,14.5,12.329475402832031,300.1083068847656,22.15,13.53,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1561,11.0105,55.889,2019,DE,6,277,19.5,29,6.0,963,0,21.0,5.440818966862065,263.91443094046434,1.5,11.578779220581056,318.1258239746094,26.51,13.87,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,10.9557,55.5315,2019,DE,7,277,9.0,30,6.8,1219,-1,25.0,8.655525897630985,305.5888618809259,16.0,11.106183052062988,294.3338623046875,17.29,13.42,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,10.838,55.4238,2019,DE,8,277,10.0,30,7.8,1346,-1,19.0,6.6267762754025625,318.5475447523729,9.0,11.39707851409912,285.6318664550781,19.43,13.69,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,10.9855,55.2788,2019,DE,9,278,12.0,30,7.5,54,-1,23.0,5.617339282933773,334.3046099499425,11.0,11.162482261657717,292.77264404296875,18.79,13.66,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,11.2872,55.1402,2019,DE,10,278,13.0,30,7.8,969,0,19.0,6.536618424442746,351.82519168430025,6.0,10.30030918121338,311.2259521484375,20.93,13.71,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,10.4472,54.7745,2019,DE,11,278,13.0,30,7.0,1323,-1,24.0,5.618772583329809,398.97209285902574,11.0,11.58913803100586,315.5721740722656,21.37,14.15,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,10.598,54.4558,2019,DE,12,279,8.0,30,6.0,1079,-1,19.0,9.270893098905384,431.521317128553,11.0,11.54128074645996,314.5329895019531,17.13,13.68,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,11.3807,54.5257,2019,DE,13,279,11.0,15,6.5,1397,-1,28.0,9.62261926024196,424.1755570243716,17.0,10.182365417480469,312.79168701171875,16.49,13.86,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,11.884,54.3238,2019,DE,14,280,14.0,30,6.5,992,0,20.0,18.07324778747221,460.362985130133,6.0,9.82827854156494,321.0251770019531,19.94,14.2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,11.2252,54.1018,2019,DE,15,280,10.0,30,6.0,1228,-1,24.0,9.826920477810646,473.1957480690173,14.0,10.135343551635742,308.5812683105469,18.03,14.82,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,11.3655,54.2665,2019,DE,16,280,18.0,30,6.0,1422,-1,21.0,16.26998824851401,453.74886188092586,3.0,10.16405963897705,315.5023803710937,23.65,14.89,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,12.149,54.3808,2019,DE,17,281,13.5,30,7.0,1023,0,20.0,14.991062380990082,467.6344309404616,6.5,9.864715576171877,329.1178283691406,19.17,14.16,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
