x_lon,y_lat,depth,dts,dto,reg,srn,exclude
12.46875,54.48958333333334,13.0,9.268861880925863,370.4354475236957,24.0,37G2,0
12.610416666666652,54.48958333333334,5.0,13.032683099331418,371.53948715956795,24.0,37G2,0
12.752083333333331,54.48958333333334,10.0,18.53772376185102,374.6749633166902,24.0,37G2,0
12.893750000000011,54.48958333333334,8.0,18.305000424424744,379.42893375654296,24.0,37G2,0
13.035416666666663,54.48958333333334,4.0,9.152504846681298,383.1540488780238,24.0,37G3,0
13.460416666666674,54.48958333333334,7.0,9.152504846679449,398.32619930895964,24.0,37G3,0
13.743750000000006,54.48958333333334,18.0,9.152504846681197,411.27978527468764,24.0,37G3,0
13.885416666666657,54.48958333333334,18.0,18.305000424424744,417.90055350626795,24.0,37G3,0
14.027083333333337,54.48958333333334,16.0,27.457477464269473,424.94703205270105,24.0,37G4,0
14.168749999999989,54.48958333333334,16.0,36.60992669718914,432.32830622662505,24.0,37G4,0
14.310416666666669,54.48958333333334,14.0,45.762338854078635,438.8421994205256,24.0,37G4,0
14.45208333333332,54.48958333333334,12.0,54.914704665709635,445.3214288539493,24.0,37G4,0
14.59375,54.48958333333334,15.0,53.938652059599775,451.56253403594513,24.0,37G4,0
14.735416666666652,54.48958333333334,21.0,49.86258108281731,464.98125937542005,24.0,37G4,0
14.877083333333331,54.48958333333334,25.0,47.248445413122305,470.5060131409479,24.0,37G4,0
15.018750000000011,54.48958333333334,34.0,46.20216538985943,477.5629984620426,25.0,37G5,0
15.160416666666663,54.48958333333334,32.0,41.381033635208375,483.49928309686635,25.0,37G5,0
15.302083333333343,54.48958333333334,43.0,38.19737135146191,490.36342644436934,25.0,37G5,0
15.443749999999994,54.48958333333334,47.0,37.075447523699204,496.4793551956096,25.0,37G5,0
15.585416666666674,54.48958333333334,54.0,33.32155497248813,503.2310227824526,25.0,37G5,0
15.727083333333326,54.48958333333334,53.0,29.28286607155264,509.44619930895846,25.0,37G5,0
15.868750000000006,54.48958333333334,48.0,27.806585642774053,516.1223981185285,25.0,37G5,0
16.010416666666657,54.48958333333334,39.0,26.078443884599068,523.2865576139542,25.0,37G6,0
16.152083333333337,54.48958333333334,27.0,20.53454586040205,530.8172666230073,25.0,37G6,0
16.29374999999999,54.48958333333334,21.0,13.03268309933265,538.626579325726,25.0,37G6,0
16.43541666666667,54.48958333333334,1.0,9.152504846679552,546.6506031877194,25.0,37G6,3
18.70208333333332,54.48958333333334,18.0,9.152504846679347,699.9800092098693,26.0,37G8,3
18.84375,54.48958333333334,32.0,18.305000424424843,705.7392830968663,26.0,37G8,0
18.98541666666665,54.48958333333334,65.0,20.682282165331554,712.6034264443679,26.0,37G8,0
19.12708333333333,54.48958333333334,70.0,20.682282165332467,720.1482598547844,26.0,37G9,0
19.26875000000001,54.48958333333334,70.0,18.53772376185102,728.1233532886383,26.0,37G9,0
19.410416666666663,54.48958333333334,65.0,13.03268309933265,736.3810625297041,26.0,37G9,0
19.552083333333343,54.48958333333334,50.0,9.152504846679347,744.8317793041181,26.0,37G9,3
19.835416666666674,54.48958333333334,-0.0,0.0,762.1059829525353,26.0,37G9,3
9.777083333333337,54.57291666666666,-0.0,0.0,344.23683610683514,22.0,38F9,3
10.060416666666669,54.57291666666666,13.0,9.133839919046508,342.73986791351933,22.0,38G0,0
10.20208333333332,54.57291666666666,20.0,18.267670568867267,342.7424910312823,22.0,38G0,0
10.34375,54.57291666666666,15.0,18.537723761848188,342.74569698654295,22.0,38G0,0
10.485416666666652,54.57291666666666,18.0,20.674020899490717,342.74948573277356,22.0,38G0,0
10.627083333333331,54.57291666666666,20.0,26.052228589195277,342.75385721499487,22.0,38G0,0
10.768750000000011,54.57291666666666,24.0,20.501259375420037,342.75881136977995,22.0,38G0,0
10.910416666666663,54.57291666666666,15.0,13.019575422000678,342.76434812525883,22.0,38G0,0
11.052083333333343,54.57291666666666,16.0,9.268861880922325,342.90297548920785,22.0,38G1,0
11.193749999999994,54.57291666666666,28.0,9.268861880922325,343.71175799270964,22.0,38G1,0
11.335416666666674,54.57291666666666,26.0,13.006467723614694,359.359797761554,22.0,38G1,0
