x_lon,y_lat,year,country,HaulNumber,doty,trawl_depth,trawl_dur,trawl_net,time_minutes,ntd
10.164,54.648,2022,DE,1,279,13.0,30,7.5,1123,-1
10.043,55.044,2022,DE,2,279,19.0,30,7.4,1329,-1
9.792,55.555,2022,DE,3,280,4.0,15,8.2,966,0
10.495,55.831,2022,DE,4,280,28.0,30,6.3,1198,-1
10.614,56.062,2022,DE,5,280,20.0,15,6.4,1343,-1
11.092,55.85,2022,DE,6,281,12.0,20,8.4,87,-1
10.853,55.61,2022,DE,7,281,8.0,30,7.7,995,0
10.991,55.278,2022,DE,8,281,9.0,30,7.7,1199,-1
11.287,55.14,2022,DE,9,281,13.5,20,8.4,1328,-1
12.743,55.085,2022,DE,10,282,16.0,20,7.4,1055,-1
13.873,55.084,2022,DE,11,282,30.0,30,6.9,1325,-1
14.214,55.037,2022,DE,12,283,29.0,30,6.7,7,-1
14.358,55.316,2022,DE,13,283,31.0,30,9.2,1052,-1
13.591,55.268,2022,DE,14,283,12.5,30,9.1,1252,-1
12.993,55.274,2022,DE,15,283,7.0,30,8.0,1423,-1
12.159,54.398,2022,DE,16,284,9.0,30,8.2,1018,0
12.735,54.717,2022,DE,17,284,9.0,30,7.1,1226,-1
13.607,54.717,2022,DE,18,285,28.0,30,7.2,5,-1
14.118,54.711,2022,DE,19,285,16.0,30,6.4,963,0
13.878,54.567,2022,DE,20,285,9.0,15,8.3,1097,-1
13.726,54.489,2022,DE,21,285,1.0,30,7.9,1183,-1
14.824,54.639,2022,DE,22,286,38.5,30,7.7,89,-1
14.193,54.9,2022,DE,23,286,24.0,30,7.5,978,0
13.224,54.902,2022,DE,24,286,29.5,30,7.3,1220,-1
12.387,54.837,2022,DE,25,287,11.0,30,7.4,7,-1
11.781,54.289,2022,DE,26,287,14.0,30,8.2,993,0
11.229,54.105,2022,DE,27,287,11.0,30,7.5,1169,-1
11.392,54.308,2022,DE,28,287,13.5,30,6.8,1343,-1
11.457,54.515,2022,DE,29,288,15.5,20,8.0,21,-1
10.716,54.637,2022,DE,30,288,11.0,30,8.0,967,0
10.695,54.438,2022,DE,31,288,1.0,30,7.2,1074,-1
10.474,54.767,2022,DE,32,288,14.5,30,7.0,1265,-1
12.669,56.048,2022,DE,33,290,4.0,3,7.0,1170,-1
11.855,56.135,2022,DE,34,291,13.5,30,7.0,1060,-1
10.962,56.189,2022,DE,35,291,11.0,10,7.0,1346,-1
11.642,56.366,2022,DE,36,292,18.5,20,8.0,104,-1
12.105,56.394,2022,DE,37,292,24.0,25,7.0,978,0
11.817,56.617,2022,DE,38,292,26.0,30,7.0,1158,-1
11.739,56.864,2022,DE,39,293,20.0,11,7.0,112,-1
11.477,57.228,2022,DE,40,293,42.0,27,7.0,1057,-1
11.655,57.393,2022,DE,41,293,38.5,15,7.0,1255,-1
11.749,57.326,2022,DE,42,294,39.0,20,7.0,1008,0
12.257,56.823,2022,DE,43,294,27.5,15,7.0,1323,-1
12.442,56.649,2022,DE,44,294,15.5,20,7.0,1416,-1
12.435,56.409,2022,DE,45,295,12.5,30,7.0,98,-1
12.898,55.685,2022,DE,46,295,5.5,30,7.0,976,0
12.875,55.764,2022,DE,47,295,7.5,15,8.0,1071,-1
12.733,55.922,2022,DE,48,295,10.5,20,7.0,1198,-1
12.453,56.162,2022,DE,49,295,9.5,30,8.0,1355,-1
23.1565,59.6735,2022,FI,1,263,23.0,30,12.3,1141,-1
22.5765,59.65333,2022,FI,2,264,17.0,15,20.0,1395,-1
21.0625,59.699665,2022,FI,3,264,15.0,80,17.0,300,0
20.894833,59.666668,2022,FI,4,264,15.8,60,18.0,521,1
19.9425,59.788834,2022,FI,5,264,15.8,45,17.6,840,1
19.431,60.0265,2022,FI,6,264,15.8,45,20.0,1091,-1
18.831333,60.779335,2022,FI,7,265,14.3,90,16.8,16,-1
18.895834,61.327835,2022,FI,8,265,15.8,60,17.0,895,1
18.1205,61.2875,2022,FI,9,265,14.3,60,17.1,1150,-1
18.074667,61.491333,2022,FI,10,266,14.3,50,16.9,1382,-1
19.156834,61.686,2022,FI,11,266,12.7,60,15.9,299,0
18.229,61.852665,2022,FI,12,266,11.1,82,15.0,671,1
18.1505,62.071667,2022,FI,13,266,9.5,60,15.4,961,0
18.6065,62.127335,2022,FI,14,266,12.7,45,17.5,1189,-1
19.1515,62.115166,2022,FI,15,267,12.7,75,17.3,1365,-1
18.802334,62.629,2022,FI,16,267,85.5,90,19.6,562,1
19.334333,62.64517,2022,FI,17,267,15.8,60,16.2,900,1
19.410833,63.036167,2022,FI,18,267,14.3,67,16.5,1153,-1
20.065,63.143665,2022,FI,19,268,12.7,70,16.4,1378,-1
19.536167,62.680668,2022,FI,20,268,15.8,108,16.8,368,1
20.2295,62.69,2022,FI,21,268,12.7,60,16.3,890,1
20.435,62.815834,2022,FI,22,268,7.9,90,21.1,1029,0
20.350166,62.47867,2022,FI,23,269,12.7,45,16.7,1384,-1
19.848167,62.176167,2022,FI,24,269,12.7,100,14.7,193,-1
19.895666,61.9845,2022,FI,25,269,12.7,105,18.5,481,1
20.152834,61.606,2022,FI,26,269,15.8,45,16.3,952,0
20.2345,61.8655,2022,FI,27,269,15.8,60,18.8,1177,-1
20.355333,62.066,2022,FI,28,270,15.8,60,17.1,1418,-1
20.786833,61.4775,2022,FI,29,270,12.7,60,15.0,1006,0
20.523666,61.333,2022,FI,30,270,15.8,60,18.4,1242,-1
19.787,61.334835,2022,FI,31,271,12.7,55,16.3,110,-1
19.725166,61.109,2022,FI,32,271,15.8,60,16.5,432,1
20.459667,60.85483,2022,FI,33,271,12.7,60,16.2,973,0
19.839834,60.876667,2022,FI,34,271,14.3,60,17.8,1170,-1
19.504667,60.894,2022,FI,35,272,11.1,60,11.0,1395,-1
20.270334,59.310333,2022,FI,36,272,12.7,30,16.4,955,0
20.902,59.183,2022,FI,37,272,15.8,45,17.1,1225,-1
21.1245,59.521168,2022,FI,38,273,15.8,30,16.8,74,-1
22.158167,59.529835,2022,FI,39,273,11.1,60,17.0,334,1
23.3855,59.542168,2022,FI,40,273,15.8,45,17.2,692,1
24.751333,59.865334,2022,FI,41,273,12.7,45,15.7,1093,-1
25.099167,59.9275,2022,FI,42,273,12.7,60,15.5,1255,-1
26.331667,60.131832,2022,FI,43,274,14.3,45,16.7,940,0
25.041166,60.01317,2022,FI,44,275,14.3,60,16.7,1313,-1
20.672667,55.932835,2022,LT,1,297,28.0,30,20.0,375,0
20.262167,55.932667,2022,LT,2,297,42.0,30,20.0,530,1
19.902334,55.703,2022,LT,5,298,75.0,30,20.0,345,0
20.322166,55.598,2022,LT,6,298,68.0,30,20.0,540,1
20.762184,55.5841,2022,LT,7,298,49.0,30,20.0,710,1
19.835167,56.105835,2022,LV,1,310,49.5,20,17.0,560,1
20.666834,56.0985,2022,LV,2,310,27.5,20,15.0,832,0
19.892166,56.391335,2022,LV,3,314,35.0,20,24.0,450,1
20.283167,56.399666,2022,LV,4,314,45.0,30,24.0,710,1
20.161167,56.6195,2022,LV,5,316,65.5,20,25.0,1370,-1
20.725334,56.871666,2022,LV,6,317,45.0,20,16.0,405,0
20.775333,57.1165,2022,LV,7,317,44.5,15,25.0,664,1
20.087667,57.3075,2022,LV,8,317,70.0,30,24.0,1045,-1
21.060833,57.384335,2022,LV,9,317,26.0,20,14.0,1345,-1
20.195667,57.6305,2022,LV,10,318,74.5,30,25.0,396,0
20.854334,57.856834,2022,LV,11,318,70.5,35,25.0,739,1
21.3465,57.7985,2022,LV,12,318,58.5,20,25.0,976,-1
19.03,55.14,2022,PL,1,255,63.0,30,19.0,965,1
18.98,54.55,2022,PL,2,256,46.5,30,18.0,345,1
18.92,54.47,2022,PL,3,256,36.0,30,18.0,490,1
19.23,54.41,2022,PL,4,256,20.0,30,17.0,910,1
19.45,54.48,2022,PL,5,257,34.0,40,18.0,380,1
19.16,54.6,2022,PL,6,257,57.0,30,19.0,655,1
19.2,54.84,2022,PL,7,257,57.5,30,18.0,850,1
18.61,55.53,2022,PL,8,260,25.0,30,19.0,920,1
18.7,55.17,2022,PL,9,261,44.5,30,19.0,395,1
18.67,54.88,2022,PL,10,261,44.5,20,19.0,630,1
18.36,55.04,2022,PL,11,261,26.0,30,18.0,950,1
15.48,54.96,2022,PL,12,263,48.5,30,18.0,360,1
15.32,54.56,2022,PL,13,263,27.0,30,17.0,705,1
15.67,54.76,2022,PL,14,264,48.5,30,18.0,430,1
15.66,54.41,2022,PL,15,264,18.5,30,18.0,690,1
15.94,54.48,2022,PL,16,264,19.0,30,17.0,895,1
16.01,54.69,2022,PL,17,265,26.0,20,19.0,375,1
16.33,55.19,2022,PL,18,265,44.5,30,18.0,855,1
16.47,54.74,2022,PL,19,266,18.0,45,13.0,475,1
16.68,55.25,2022,PL,20,266,47.5,20,18.0,910,1
17.02,55.26,2022,PL,21,267,47.0,30,18.0,510,1
17.3,55.15,2022,PL,22,267,29.0,30,18.0,985,0
17.34,55.31,2022,PL,23,268,52.0,30,18.0,470,1
17.64,55.54,2022,PL,24,268,25.0,20,18.0,735,1
17.67,55.32,2022,PL,25,268,30.0,40,19.0,955,0
18.01,55.11,2022,PL,26,269,24.0,45,17.0,850,1
17.1964,57.6151,2023,SE,1,275,11.0,41,28.5,1417,-1
18.1952,57.8137,2023,SE,2,276,23.0,30,28.0,370,1
18.6344,58.1727,2023,SE,3,276,17.0,36,28.8,716,1
17.3967,58.2983,2023,SE,4,276,11.0,29,30.0,1151,-1
17.5166,58.4144,2023,SE,5,276,14.0,30,27.0,1413,-1
18.2662,58.3537,2023,SE,6,277,11.0,40,28.0,261,0
18.4504,58.8169,2023,SE,7,277,14.0,61,27.6,762,1
18.8176,58.6979,2023,SE,8,277,11.0,27,28.8,989,0
19.2597,58.9297,2023,SE,9,277,14.0,30,27.0,1287,-1
19.2497,59.0998,2023,SE,10,278,13.0,25,27.0,45,-1
19.6001,59.299,2023,SE,11,278,58.0,60,26.0,306,0
20.1263,58.9005,2023,SE,12,278,45.0,75,27.0,681,1
20.1319,58.5594,2023,SE,13,278,21.0,41,26.0,1335,-1
19.7644,58.7605,2023,SE,14,279,58.0,40,25.0,185,-1
19.5069,58.2837,2023,SE,15,279,28.0,31,28.0,526,1
19.1561,58.0924,2023,SE,16,279,23.0,26,27.0,782,1
19.2273,57.5359,2023,SE,17,280,16.0,31,25.0,480,1
19.2388,57.6685,2023,SE,18,281,46.0,25,30.0,1095,-1
19.1905,57.3979,2023,SE,19,282,24.0,30,27.0,43,-1
19.1924,57.1857,2023,SE,20,282,24.0,35,27.0,455,1
18.9529,57.2058,2023,SE,21,282,28.0,36,27.0,739,1
18.7412,56.8089,2023,SE,22,282,18.0,30,28.0,1003,0
18.8025,56.5668,2023,SE,23,282,30.0,27,27.0,1272,-1
18.5615,56.3431,2023,SE,24,283,32.0,60,30.0,198,-1
18.455,56.1343,2023,SE,25,283,25.0,45,28.0,539,1
17.8364,55.7816,2023,SE,26,283,24.0,51,29.0,876,1
17.154,55.8784,2023,SE,27,283,13.0,31,27.0,1275,-1
16.607,55.8437,2023,SE,28,284,19.0,25,24.0,89,-1
16.4773,55.5771,2023,SE,29,284,37.0,30,28.0,345,0
15.8309,55.344,2023,SE,30,284,53.0,60,26.0,751,1
15.3024,55.215,2023,SE,31,284,16.0,30,27.0,1358,-1
15.3534,55.4103,2023,SE,32,285,34.0,57,29.0,89,-1
14.8397,55.413,2023,SE,33,285,36.0,56,28.0,561,1
14.4668,55.6217,2023,SE,34,285,23.0,30,28.0,1007,0
14.8024,55.7615,2023,SE,35,285,14.0,40,26.0,1255,-1
15.1727,55.7439,2023,SE,36,286,24.0,40,26.0,50,-1
15.8001,55.7682,2023,SE,37,286,24.0,34,28.0,299,0
16.212,56.0963,2023,SE,38,286,12.0,40,21.0,645,1
17.083,56.0864,2023,SE,39,286,9.0,46,20.0,953,0
16.7614,56.4146,2023,SE,40,287,24.0,55,28.0,241,-1
16.866,56.5993,2023,SE,41,287,24.0,45,27.0,410,1
17.1506,56.7495,2023,SE,42,287,33.0,45,27.2,622,1
17.2528,57.1561,2023,SE,43,287,24.0,30,27.0,935,0
17.3653,57.5403,2023,SE,44,288,21.0,70,27.0,326,0
17.6287,57.1337,2023,SE,45,288,29.0,40,29.0,701,1
17.5931,56.7174,2023,SE,46,288,14.0,30,27.0,995,0
17.222,56.452,2023,SE,47,288,14.0,25,27.0,1293,-1
16.5965,56.1268,2023,SE,48,289,9.0,40,28.0,299,0
21.218056,58.066666,2023,EE,1,296,30.0,30,23.0,510,1
20.435556,58.300835,2023,EE,2,296,30.0,30,27.0,840,1
20.885555,58.369167,2023,EE,3,296,60.0,25,22.0,1025,-1
21.35,58.40222,2023,EE,4,297,58.0,15,19.0,460,1
21.235277,58.550556,2023,EE,5,297,63.0,20,21.0,610,1
22.168888,58.668888,2023,EE,6,297,18.0,20,19.0,1020,-1
21.60111,58.866943,2023,EE,7,298,35.0,15,24.0,480,1
22.134167,59.135277,2023,EE,8,298,35.0,15,20.0,1055,-1
22.466667,59.218056,2023,EE,9,299,40.0,30,29.0,465,1
23.183332,59.334167,2023,EE,10,299,48.0,5,19.0,815,1
23.751112,59.468887,2023,EE,11,299,40.0,10,17.0,1040,-1
26.951666,59.58389,2023,EE,12,300,30.0,15,19.0,575,1
26.285833,59.750557,2023,EE,13,300,41.0,25,11.0,795,1
25.7175,59.75028,2023,EE,14,300,35.0,10,12.0,970,-1
25.168612,59.733612,2023,EE,15,301,48.0,15,17.0,465,1
24.651388,59.717224,2023,EE,16,301,45.0,15,22.0,640,1
24.333334,59.58472,2023,EE,17,301,44.0,5,21.0,785,1
21.851944,59.03583,2023,EE,18,302,57.0,30,20.0,490,1
12.226,54.46,2023,DE,1,278,12.0,30,7.0,1056,0
12.677,54.708,2023,DE,2,278,11.0,30,7.0,1239,-1
13.543,54.717,2023,DE,3,279,25.5,30,7.0,28,-1
13.942,54.561,2023,DE,4,280,10.0,35,7.0,1058,-1
13.726,54.469,2023,DE,5,280,10.0,10,7.0,1179,-1
14.832,54.662,2023,DE,6,281,37.0,30,7.0,108,-1
14.231,54.9,2023,DE,7,281,17.5,30,7.0,1009,0
13.101,54.899,2023,DE,8,281,30.0,33,7.0,1287,-1
12.361,54.824,2023,DE,9,282,11.5,30,7.0,56,-1
11.83,54.303,2023,DE,10,282,14.0,30,7.0,1146,-1
11.386,54.295,2023,DE,11,283,11.5,30,7.0,38,-1
12.567,55.107,2023,DE,12,283,11.5,30,7.0,1020,0
13.599,55.084,2023,DE,13,283,26.0,34,7.0,1274,-1
14.227,55.047,2023,DE,14,284,29.5,30,7.0,33,-1
14.621,55.267,2023,DE,15,284,25.5,30,7.0,212,-1
13.589,55.268,2023,DE,16,284,12.0,10,7.0,1277,-1
12.973,55.277,2023,DE,17,285,12.0,30,7.0,15,-1
12.746,55.944,2023,DE,18,285,16.0,18,7.0,1096,-1
12.75,55.862,2023,DE,19,285,21.5,30,7.0,1152,-1
12.695,55.943,2023,DE,20,285,9.0,35,7.0,1239,-1
12.67,56.047,2023,DE,21,285,11.5,30,7.0,1399,-1
12.418,56.154,2023,DE,22,286,12.0,30,7.0,98,-1
10.487,55.845,2023,DE,23,286,16.5,30,7.0,1105,-1
10.635,56.052,2023,DE,24,286,14.0,30,7.0,1249,-1
11.014,55.886,2023,DE,25,286,12.5,30,7.0,1406,-1
10.779,55.729,2023,DE,26,287,22.0,30,7.0,134,-1
10.898,55.401,2023,DE,27,287,15.5,30,7.0,1023,0
10.963,55.245,2023,DE,28,287,15.0,30,7.0,1173,-1
11.287,55.14,2023,DE,29,287,14.0,30,7.0,1297,-1
10.858,54.894,2023,DE,30,288,12.5,20,7.0,64,-1
11.232,54.58,2023,DE,31,289,12.0,30,7.0,1033,0
10.72,54.638,2023,DE,32,289,10.0,30,7.0,1207,-1
10.551,54.449,2023,DE,33,289,10.5,30,7.0,1341,-1
10.491,54.761,2023,DE,34,290,16.5,30,7.0,61,-1
10.081,55.002,2023,DE,35,290,15.0,30,7.0,1114,-1
9.81,55.105,2023,DE,36,290,12.0,30,7.0,1232,-1
12.128,56.475,2023,DE,37,291,18.0,30,7.0,976,0
11.848,56.366,2023,DE,38,291,21.0,20,7.0,1095,-1
10.986,56.217,2023,DE,39,291,14.0,20,7.0,1326,-1
11.609,56.117,2023,DE,40,294,14.0,20,7.0,1105,-1
12.031,56.171,2023,DE,41,294,13.5,15,7.0,1232,-1
12.438,56.431,2023,DE,42,294,20.0,30,7.0,1403,-1
12.376,56.693,2023,DE,43,295,24.0,30,7.0,98,-1
12.284,56.796,2023,DE,44,295,30.0,30,7.0,188,-1
11.933,57.119,2023,DE,45,295,35.0,33,7.0,975,0
11.631,57.082,2023,DE,46,295,16.5,10,7.0,1101,-1
11.257,56.706,2023,DE,47,295,15.0,30,7.0,1320,-1
11.552,56.617,2023,DE,48,296,20.0,31,7.0,110,-1
23.923666,59.712334,2023,FI,1,263,28.5,30,15.6,1179,-1
23.239334,59.6285,2023,FI,2,264,28.5,20,14.3,18,-1
18.875,60.835667,2023,FI,3,264,14.3,30,17.2,1243,-1
18.1715,60.9035,2023,FI,4,265,15.8,35,17.4,54,-1
19.329834,61.049,2023,FI,5,265,76.0,105,13.2,533,1
18.064667,61.3895,2023,FI,6,265,15.6,30,17.3,1110,-1
17.917,61.417667,2023,FI,7,265,15.8,45,17.1,1296,-1
18.095,61.6235,2023,FI,8,266,12.7,45,16.3,69,-1
19.204834,61.618332,2023,FI,9,266,12.7,60,17.4,390,1
18.511667,62.1285,2023,FI,10,266,15.8,43,16.4,1083,-1
18.379333,61.99,2023,FI,11,266,12.7,45,17.4,1223,-1
19.167833,62.118332,2023,FI,12,267,12.7,45,15.3,71,-1
19.290333,62.45183,2023,FI,13,267,77.6,75,13.4,353,1
18.718834,62.578667,2023,FI,14,267,74.4,90,13.6,806,1
19.427834,63.04067,2023,FI,15,267,15.8,40,17.2,1203,-1
20.364666,63.159832,2023,FI,16,268,22.2,60,11.4,37,-1
19.508833,62.8595,2023,FI,17,268,79.2,90,14.1,438,1
19.511168,62.724167,2023,FI,18,268,80.0,95,13.5,694,1
20.179167,62.102,2023,FI,19,269,74.4,105,14.7,703,1
20.137667,62.604332,2023,FI,20,269,23.8,50,14.6,1148,-1
20.2745,62.547,2023,FI,21,269,31.0,37,13.0,1311,-1
20.474667,62.429165,2023,FI,22,270,28.5,40,14.1,51,-1
20.7415,61.915333,2023,FI,23,270,25.3,30,14.5,1100,-1
20.750834,61.6515,2023,FI,24,270,26.9,30,14.7,1277,-1
20.483334,61.438835,2023,FI,25,271,28.0,40,14.5,21,-1
19.9815,61.8105,2023,FI,26,271,76.0,80,13.0,545,1
20.417667,61.099,2023,FI,27,271,15.3,40,17.8,1099,-1
20.576166,60.9405,2023,FI,28,271,28.0,30,14.7,1266,-1
19.9575,60.957832,2023,FI,29,272,25.0,48,14.9,57,-1
19.884333,61.108665,2023,FI,30,272,76.8,70,13.6,295,0
19.4585,60.958332,2023,FI,31,272,77.0,60,13.0,656,1
19.348833,60.097668,2023,FI,32,272,15.0,70,16.0,1238,-1
19.670834,59.960335,2023,FI,33,273,15.0,40,18.0,17,-1
20.292667,59.162834,2023,FI,34,273,25.3,60,14.7,465,1
20.893833,59.190666,2023,FI,35,273,23.8,97,19.3,758,1
21.2785,59.545166,2023,FI,36,273,23.2,20,16.4,1143,-1
22.210667,59.547165,2023,FI,37,273,30.0,45,17.8,1428,-1
24.900333,59.877167,2023,FI,38,274,20.6,82,19.0,657,1
26.415833,60.089832,2023,FI,39,274,28.5,15,19.0,1141,-1
25.562834,59.9175,2023,FI,40,275,18.7,60,18.7,104,-1
20.736,55.575165,2023,LT,1,295,33.0,30,21.0,360,0
20.308332,55.59,2023,LT,2,295,42.0,30,21.0,530,1
19.337833,55.8845,2023,LT,3,295,43.0,30,21.0,870,0
19.733334,55.922,2023,LT,4,295,39.0,30,21.0,970,0
20.273333,55.928,2023,LT,5,296,23.0,30,21.0,360,0
20.688168,55.931168,2023,LT,6,296,11.0,30,19.0,520,1
19.292334,56.070866,2023,LV,1,282,73.5,30,17.0,946,0
20.0628,56.12915,2023,LV,2,283,43.5,15,17.0,374,1
20.149416,56.38595,2023,LV,3,283,55.5,30,17.0,834,1
20.322517,57.630585,2023,LV,11,290,42.5,30,17.0,360,0
20.81955,57.631416,2023,LV,12,290,43.5,15,17.0,529,1
21.140116,57.62955,2023,LV,13,290,49.5,30,17.0,651,1
21.152983,57.37673,2023,LV,14,290,49.0,30,14.0,957,0
20.096716,57.28018,2023,LV,15,291,48.5,30,17.0,715,1
19.177834,56.377716,2023,LV,16,292,45.5,20,17.0,344,0
20.449984,56.625965,2023,LV,17,292,52.5,10,17.0,999,-1
20.776684,56.878067,2023,LV,18,293,44.0,15,14.0,424,1
19.3,54.42,2023,PL,1,262,28.0,30,13.0,870,1
19.16,54.61,2023,PL,2,263,60.5,30,16.0,795,1
19.45,54.45,2023,PL,3,264,35.5,30,14.0,365,1
18.9,54.48,2023,PL,4,264,41.5,30,16.0,595,1
19.0,54.64,2023,PL,5,264,61.5,30,16.0,820,1
19.04,54.9,2023,PL,8,265,36.0,30,16.0,630,1
18.95,55.67,2023,PL,9,266,40.0,30,17.0,370,1
18.68,54.85,2023,PL,10,267,38.5,30,15.0,395,1
18.36,55.04,2023,PL,11,267,45.0,30,16.0,700,1
18.36,55.34,2023,PL,12,267,40.0,30,16.0,940,1
18.0,55.62,2023,PL,13,268,46.5,30,16.0,735,1
18.0,55.0,2023,PL,14,269,12.0,30,13.0,420,1
17.66,55.32,2023,PL,15,269,52.0,40,16.0,895,1
17.65,55.55,2023,PL,16,270,38.0,30,12.0,430,1
17.31,55.24,2023,PL,17,270,49.0,40,15.0,730,1
17.3,54.95,2023,PL,18,270,11.0,45,12.0,975,0
15.34,54.73,2023,PL,19,271,30.5,60,17.0,660,1
15.37,54.93,2023,PL,20,271,54.0,30,16.0,840,1
15.86,54.45,2023,PL,21,272,25.0,30,13.0,685,1
16.0,54.62,2023,PL,22,272,28.0,30,16.0,870,1
16.22,55.25,2023,PL,23,274,54.0,30,16.0,570,1
16.27,55.11,2023,PL,24,274,50.5,30,16.0,840,1
16.36,54.72,2023,PL,25,275,21.5,30,14.0,360,1
16.69,55.27,2023,PL,26,275,51.5,30,16.0,830,1
17.02,55.24,2023,PL,28,276,58.0,30,15.0,480,1
